127.0.0.1 - - [19/Dec/2022:13:03:01 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:09 +0900] "GET /MySNS2/images/contact.png HTTP/1.1" 200 8851
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:09 +0900] "GET /MySNS2/images/%EC%9D%B4%EB%A7%88%EB%A3%A82.jpg HTTP/1.1" 200 2096816
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:09 +0900] "GET /MySNS2/images/32178.png HTTP/1.1" 200 4360
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:09 +0900] "GET /MySNS2/images/%EC%9D%91%EB%B0%9B%EC%95%84.jpg HTTP/1.1" 200 145962
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:11 +0900] "GET /MySNS2/friend.html HTTP/1.1" 200 2709
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:11 +0900] "GET /MySNS2/css/core.css HTTP/1.1" 200 1926
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:11 +0900] "GET /MySNS2/css/main.css HTTP/1.1" 200 1301
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:11 +0900] "GET /MySNS2/js/core.js HTTP/1.1" 200 1834
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:11 +0900] "GET /MySNS2/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:11 +0900] "POST /MySNS2/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:11 +0900] "POST /MySNS2/jsp/friendList.jsp HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:11 +0900] "GET /MySNS2/images/contact.png HTTP/1.1" 200 8851
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:11 +0900] "GET /MySNS2/images/delete.png HTTP/1.1" 200 4360
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:14 +0900] "GET /MySNS2/friend.html HTTP/1.1" 200 2709
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:14 +0900] "GET /MySNS2/css/core.css HTTP/1.1" 200 1926
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:14 +0900] "GET /MySNS2/js/core.js HTTP/1.1" 200 1834
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:14 +0900] "GET /MySNS2/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:14 +0900] "GET /MySNS2/css/main.css HTTP/1.1" 200 1301
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:14 +0900] "POST /MySNS2/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:14 +0900] "POST /MySNS2/jsp/friendList.jsp HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:14 +0900] "GET /MySNS2/images/delete.png HTTP/1.1" 200 4360
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:14 +0900] "GET /MySNS2/images/contact.png HTTP/1.1" 200 8851
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:19 +0900] "GET /MySNS2/main.html HTTP/1.1" 200 3852
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:19 +0900] "GET /MySNS2/css/core.css HTTP/1.1" 200 1926
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:19 +0900] "GET /MySNS2/js/core.js HTTP/1.1" 200 1834
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:19 +0900] "GET /MySNS2/css/main.css HTTP/1.1" 200 1301
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:19 +0900] "GET /MySNS2/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:19 +0900] "POST /MySNS2/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:19 +0900] "POST /MySNS2/jsp/friendList.jsp HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:19 +0900] "GET /MySNS2/images/contact.png HTTP/1.1" 200 8851
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:19 +0900] "GET /MySNS2/images/32178.png HTTP/1.1" 200 4360
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:19 +0900] "GET /MySNS2/images/%EC%9D%91%EB%B0%9B%EC%95%84.jpg HTTP/1.1" 200 145962
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:19 +0900] "GET /MySNS2/images/%EC%9D%B4%EB%A7%88%EB%A3%A82.jpg HTTP/1.1" 200 2096816
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:22 +0900] "GET /MySNS2/userInfo.html HTTP/1.1" 200 3905
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:22 +0900] "GET /MySNS2/css/core.css HTTP/1.1" 200 1926
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:22 +0900] "GET /MySNS2/js/core.js HTTP/1.1" 200 1834
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:22 +0900] "GET /MySNS2/css/main.css HTTP/1.1" 200 1301
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:22 +0900] "GET /MySNS2/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:22 +0900] "POST /MySNS2/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:22 +0900] "POST /MySNS2/jsp/userGet.jsp HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:26 +0900] "POST /MySNS2/jsp/feedGetGroup.jsp HTTP/1.1" 200 4983
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:26 +0900] "GET /MySNS2/images/%EC%9D%B4%EB%A7%88%EB%A3%A8.jpg HTTP/1.1" 200 2348196
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:26 +0900] "GET /MySNS2/images/%ED%81%AC%EB%A6%AC%EC%8A%A4%EB%A7%88%EC%8A%A42.jpg HTTP/1.1" 200 931922
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:29 +0900] "POST /MySNS2/jsp/feedGetGroup.jsp HTTP/1.1" 200 1664
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:03:29 +0900] "GET /MySNS2/images/%EC%A6%9D%EB%AA%85%EC%82%AC%EC%A7%84.jpg HTTP/1.1" 200 150660
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:29 +0900] "GET /MySNS2/friend.html HTTP/1.1" 200 2709
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:29 +0900] "GET /MySNS2/css/core.css HTTP/1.1" 200 1926
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:29 +0900] "GET /MySNS2/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:29 +0900] "GET /MySNS2/js/core.js HTTP/1.1" 200 1834
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:29 +0900] "GET /MySNS2/css/main.css HTTP/1.1" 200 1301
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:29 +0900] "POST /MySNS2/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:29 +0900] "POST /MySNS2/jsp/friendList.jsp HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:29 +0900] "GET /MySNS2/images/delete.png HTTP/1.1" 200 4360
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:29 +0900] "GET /MySNS2/images/contact.png HTTP/1.1" 200 8851
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:31 +0900] "POST /MySNS2/jsp/friendRemove.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:32 +0900] "GET /MySNS2/friend.html HTTP/1.1" 200 2709
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:33 +0900] "GET /MySNS2/css/main.css HTTP/1.1" 200 1301
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:33 +0900] "GET /MySNS2/css/core.css HTTP/1.1" 200 1926
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:33 +0900] "GET /MySNS2/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:33 +0900] "GET /MySNS2/js/core.js HTTP/1.1" 200 1834
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:33 +0900] "POST /MySNS2/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:33 +0900] "POST /MySNS2/jsp/friendList.jsp HTTP/1.1" 200 227
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:33 +0900] "GET /MySNS2/images/delete.png HTTP/1.1" 200 4360
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:33 +0900] "GET /MySNS2/images/contact.png HTTP/1.1" 200 8851
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:34 +0900] "GET /MySNS2/main.html HTTP/1.1" 200 3852
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:34 +0900] "GET /MySNS2/css/core.css HTTP/1.1" 200 1926
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:34 +0900] "GET /MySNS2/css/main.css HTTP/1.1" 200 1301
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:34 +0900] "GET /MySNS2/js/core.js HTTP/1.1" 200 1834
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:34 +0900] "GET /MySNS2/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:34 +0900] "POST /MySNS2/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:34 +0900] "POST /MySNS2/jsp/friendList.jsp HTTP/1.1" 200 227
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:34 +0900] "GET /MySNS2/images/32178.png HTTP/1.1" 200 4360
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:34 +0900] "GET /MySNS2/images/contact.png HTTP/1.1" 200 8851
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:34 +0900] "GET /MySNS2/images/%EC%9D%B4%EB%A7%88%EB%A3%A82.jpg HTTP/1.1" 200 2096816
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:34 +0900] "GET /MySNS2/images/%EC%9D%91%EB%B0%9B%EC%95%84.jpg HTTP/1.1" 200 145962
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:34 +0900] "GET /MySNS2/images/%ED%81%AC%EB%A6%AC%EC%8A%A4%EB%A7%88%EC%8A%A42.jpg HTTP/1.1" 200 931922
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:34 +0900] "GET /MySNS2/images/%EC%9D%B4%EB%A7%88%EB%A3%A8.jpg HTTP/1.1" 200 2348196
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:05:34 +0900] "GET /MySNS2/images/%EC%A6%9D%EB%AA%85%EC%82%AC%EC%A7%84.jpg HTTP/1.1" 200 150660
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:05 +0900] "GET /MySNS2/main.html HTTP/1.1" 200 3852
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:05 +0900] "GET /MySNS2/css/core.css HTTP/1.1" 200 1926
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:05 +0900] "GET /MySNS2/css/main.css HTTP/1.1" 200 1301
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:05 +0900] "GET /MySNS2/js/core.js HTTP/1.1" 200 1834
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:05 +0900] "GET /MySNS2/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:05 +0900] "POST /MySNS2/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:06 +0900] "POST /MySNS2/jsp/friendList.jsp HTTP/1.1" 200 227
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:06 +0900] "GET /MySNS2/images/%EC%9D%B4%EB%A7%88%EB%A3%A82.jpg HTTP/1.1" 200 2096816
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:06 +0900] "GET /MySNS2/images/contact.png HTTP/1.1" 200 8851
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:06 +0900] "GET /MySNS2/images/%EC%9D%91%EB%B0%9B%EC%95%84.jpg HTTP/1.1" 200 145962
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:06 +0900] "GET /MySNS2/images/%EC%9D%B4%EB%A7%88%EB%A3%A8.jpg HTTP/1.1" 200 2348196
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:06 +0900] "GET /MySNS2/images/32178.png HTTP/1.1" 200 4360
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:06 +0900] "GET /MySNS2/images/%ED%81%AC%EB%A6%AC%EC%8A%A4%EB%A7%88%EC%8A%A42.jpg HTTP/1.1" 200 931922
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:06 +0900] "GET /MySNS2/images/%EC%A6%9D%EB%AA%85%EC%82%AC%EC%A7%84.jpg HTTP/1.1" 200 150660
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:10 +0900] "GET /MySNS2/userInfo.html HTTP/1.1" 200 3905
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:10 +0900] "GET /MySNS2/css/core.css HTTP/1.1" 200 1926
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:10 +0900] "GET /MySNS2/css/main.css HTTP/1.1" 200 1301
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:10 +0900] "GET /MySNS2/js/core.js HTTP/1.1" 200 1834
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:10 +0900] "GET /MySNS2/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:10 +0900] "POST /MySNS2/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:10 +0900] "POST /MySNS2/jsp/userGet.jsp HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:11 +0900] "POST /MySNS2/jsp/logout.jsp HTTP/1.1" 200 129
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:12 +0900] "GET /MySNS2/login.html HTTP/1.1" 200 1752
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:12 +0900] "GET /MySNS2/css/core.css HTTP/1.1" 200 1926
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:12 +0900] "GET /MySNS2/js/core.js HTTP/1.1" 200 1834
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:12 +0900] "GET /MySNS2/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:14 +0900] "POST /MySNS2/jsp/login.jsp?id=test@abc.com&ps=1111 HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:14 +0900] "GET /MySNS2/main.html HTTP/1.1" 200 3852
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:14 +0900] "GET /MySNS2/css/core.css HTTP/1.1" 200 1926
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:14 +0900] "GET /MySNS2/js/core.js HTTP/1.1" 200 1834
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:14 +0900] "GET /MySNS2/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:14 +0900] "GET /MySNS2/css/main.css HTTP/1.1" 200 1301
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:14 +0900] "POST /MySNS2/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:14 +0900] "POST /MySNS2/jsp/friendList.jsp HTTP/1.1" 200 227
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:14 +0900] "POST /MySNS2/jsp/feedGetGroup.jsp HTTP/1.1" 200 6239
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:14 +0900] "GET /MySNS2/images/contact.png HTTP/1.1" 200 8851
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:14 +0900] "GET /MySNS2/images/32178.png HTTP/1.1" 200 4360
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:14 +0900] "GET /MySNS2/images/%EC%9D%B4%EB%A7%88%EB%A3%A82.jpg HTTP/1.1" 200 2096816
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:14 +0900] "GET /MySNS2/images/%EC%9D%91%EB%B0%9B%EC%95%84.jpg HTTP/1.1" 200 145962
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:15 +0900] "GET /MySNS2/friend.html HTTP/1.1" 200 2742
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:15 +0900] "GET /MySNS2/css/core.css HTTP/1.1" 200 1926
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:15 +0900] "GET /MySNS2/css/main.css HTTP/1.1" 200 1301
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:15 +0900] "GET /MySNS2/js/core.js HTTP/1.1" 200 1834
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:15 +0900] "GET /MySNS2/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:15 +0900] "POST /MySNS2/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:15 +0900] "POST /MySNS2/jsp/friendList.jsp HTTP/1.1" 200 227
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:15 +0900] "GET /MySNS2/images/contact.png HTTP/1.1" 200 8851
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:15 +0900] "GET /MySNS2/images/delete.png HTTP/1.1" 200 4360
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:16 +0900] "POST /MySNS2/jsp/friendRemove.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:18 +0900] "GET /MySNS2/friend.html HTTP/1.1" 200 2742
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:18 +0900] "GET /MySNS2/css/main.css HTTP/1.1" 200 1301
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:18 +0900] "GET /MySNS2/css/core.css HTTP/1.1" 200 1926
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:18 +0900] "GET /MySNS2/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:18 +0900] "GET /MySNS2/js/core.js HTTP/1.1" 200 1834
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:18 +0900] "POST /MySNS2/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:18 +0900] "POST /MySNS2/jsp/friendList.jsp HTTP/1.1" 200 157
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:18 +0900] "GET /MySNS2/images/delete.png HTTP/1.1" 200 4360
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:18 +0900] "GET /MySNS2/images/contact.png HTTP/1.1" 200 8851
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:19 +0900] "GET /MySNS2/main.html HTTP/1.1" 200 3852
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:19 +0900] "GET /MySNS2/css/core.css HTTP/1.1" 200 1926
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:19 +0900] "GET /MySNS2/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:19 +0900] "GET /MySNS2/js/core.js HTTP/1.1" 200 1834
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:19 +0900] "GET /MySNS2/css/main.css HTTP/1.1" 200 1301
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:19 +0900] "POST /MySNS2/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:19 +0900] "POST /MySNS2/jsp/friendList.jsp HTTP/1.1" 200 157
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:19 +0900] "POST /MySNS2/jsp/feedGetGroup.jsp HTTP/1.1" 200 6218
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:19 +0900] "GET /MySNS2/images/contact.png HTTP/1.1" 200 8851
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:19 +0900] "GET /MySNS2/images/%ED%81%AC%EB%A6%AC%EC%8A%A4%EB%A7%88%EC%8A%A42.jpg HTTP/1.1" 200 931922
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:19 +0900] "GET /MySNS2/images/%EC%9D%B4%EB%A7%88%EB%A3%A82.jpg HTTP/1.1" 200 2096816
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:19 +0900] "GET /MySNS2/images/%EC%9D%91%EB%B0%9B%EC%95%84.jpg HTTP/1.1" 200 145962
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:21 +0900] "POST /MySNS2/jsp/feedGetGroup.jsp HTTP/1.1" 200 3239
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:21 +0900] "GET /MySNS2/images/%EC%9D%B4%EB%A7%88%EB%A3%A8.jpg HTTP/1.1" 200 2348196
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:23 +0900] "POST /MySNS2/jsp/feedGetGroup.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:43 +0900] "GET /MySNS2/friend.html HTTP/1.1" 200 2742
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:43 +0900] "GET /MySNS2/css/core.css HTTP/1.1" 200 1926
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:43 +0900] "GET /MySNS2/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:43 +0900] "GET /MySNS2/css/main.css HTTP/1.1" 200 1301
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:43 +0900] "GET /MySNS2/js/core.js HTTP/1.1" 200 1834
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:43 +0900] "POST /MySNS2/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:43 +0900] "POST /MySNS2/jsp/friendList.jsp HTTP/1.1" 200 157
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:43 +0900] "GET /MySNS2/images/delete.png HTTP/1.1" 200 4360
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:43 +0900] "GET /MySNS2/images/contact.png HTTP/1.1" 200 8851
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:45 +0900] "GET /MySNS2/friendAdd.html HTTP/1.1" 200 2700
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:45 +0900] "GET /MySNS2/css/core.css HTTP/1.1" 200 1926
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:45 +0900] "GET /MySNS2/css/main.css HTTP/1.1" 200 1301
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:45 +0900] "GET /MySNS2/js/core.js HTTP/1.1" 200 1834
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:45 +0900] "GET /MySNS2/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:45 +0900] "POST /MySNS2/jsp/session.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:45 +0900] "POST /MySNS2/jsp/userList.jsp HTTP/1.1" 200 428
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:45 +0900] "GET /MySNS2/images/delete.png HTTP/1.1" 200 4360
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:45 +0900] "GET /MySNS2/images/contact.png HTTP/1.1" 200 8851
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:46 +0900] "POST /MySNS2/jsp/friendAdd.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:49 +0900] "POST /MySNS2/jsp/friendAdd.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:52 +0900] "GET /MySNS2/main.html HTTP/1.1" 200 3852
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:52 +0900] "GET /MySNS2/css/core.css HTTP/1.1" 200 1926
0:0:0:0:0:0:0:1 - - [19/Dec/2022:13:06:52 +0900] "GET /MySNS2/css/main.css HTTP/1.1" 200 1301
